"","X1","X2","X3","Class"
"123",-0.334362,0.630225,-0.218926,2
"124",-0.943456,1.445034,-0.838026,2
"125",-0.956689,0.772593,-0.020961,2
"126",-0.377363,1.017985,-1.018224,2
"127",-1.116839,0.723098,-0.297599,2
"128",-1.002276,0.919639,0.045153,2
"129",-0.070467,0.9684,-0.725146,2
"130",-0.53614,1.0806,-1.095284,2
"131",-0.65701,0.467583,-0.625915,2
"132",-0.351131,1.097735,0.175737,2
"133",-0.147968,0.638657,-0.29954,2
"134",-0.036501,1.075847,-0.790365,2
"135",-0.602554,1.789971,-0.424533,2
"136",0.019007,1.024466,-0.683471,2
"137",-0.635309,0.604215,-0.961158,2
"138",-0.811034,0.476581,-0.759255,2
"139",0.08529,1.061984,-0.442557,2
"140",-0.150182,1.269729,0.057506,2
"141",-0.271299,1.423377,0.090103,2
"142",-1.212135,0.720549,-0.683644,2
"143",-1.372759,1.006989,-0.520972,2
"144",-0.690471,1.841492,-0.523834,2
"145",-0.410079,1.660867,-0.002043,2
"146",-0.855718,1.074548,-1.177026,2
"147",-0.911119,1.178633,-1.15429,2
"148",-0.647233,1.667255,0.081931,2
"149",-0.557147,1.045662,0.324059,2
"150",-0.690154,0.340802,-0.258057,2
"151",-0.259723,1.791991,-0.414455,2
"152",-0.008659,1.160015,-0.92773,2
"153",-1.091884,0.648978,-0.915658,2
"154",-0.309407,1.568001,-1.018286,2
"155",-0.232918,1.138413,0.250135,2
"156",-0.766272,1.895001,-0.276674,2
"157",-0.093083,0.659207,-0.894565,2
"158",-0.494316,1.910588,-0.558598,2
"159",-0.394255,1.281599,0.327558,2
"160",-0.331511,0.323016,-0.460695,2
"161",-0.75027,1.068731,-1.278567,2
"162",0.185592,0.954875,-0.340549,2
"163",-1.481394,1.172789,-0.41346,2
"164",-0.3416,0.319688,-0.622889,2
"165",-1.031614,0.554741,-0.993664,2
"166",0.062217,1.423425,-0.047633,2
"167",-1.116262,1.625355,-0.945737,2
"168",-0.408513,0.257871,-0.328981,2
"169",-0.026366,1.140344,0.185959,2
"170",-1.06083,1.672656,0.070963,2
"171",0.16497,0.725373,-0.433219,2
"172",-0.854301,0.707817,0.319538,2
"173",-0.071797,1.653213,-0.026761,2
"174",-0.013149,0.542466,-0.072407,2
"175",-0.523085,1.318436,-1.332147,2
"176",0.182716,1.427809,-0.70549,2
"177",-1.047141,0.468899,-0.978525,2
"178",-0.067064,1.342957,-1.132464,2
"179",-0.743874,0.894308,-1.341069,2
"180",-0.002154,1.068477,-1.119995,2
"181",-1.363967,0.54188,-0.350911,2
"182",-1.462981,1.292988,-0.087258,2
"183",-0.320559,0.388617,0.061698,2
"184",-0.408734,1.99135,-0.227743,2
"185",0.025969,1.700833,-0.133303,2
"186",-0.26622,0.580565,0.252474,2
"187",-0.367594,1.299144,0.442314,2
"188",0.059442,1.023435,0.200502,2
"189",-0.152374,0.451374,-0.958114,2
"190",-0.932759,1.28899,0.441773,2
"191",0.077814,0.801112,0.120726,2
"192",-0.52915,0.348698,-1.041932,2
"193",-1.078373,0.295771,-0.158685,2
"194",-1.44002,0.924498,0.077741,2
"195",-0.609389,0.11988,-0.463469,2
"196",0.16061,1.309457,0.084316,2
"197",0.018042,0.396844,-0.246845,2
"198",-1.361334,0.996756,-1.101993,2
"199",0.173511,0.60736,-0.146922,2
"200",0.114206,0.65216,-0.932738,2
"201",-0.609828,-1.049171,-0.385217,3
"202",-0.496078,-1.135191,-0.25198,3
"203",-0.808453,-0.853635,-0.415011,3
"204",-0.441928,-0.834646,-0.513488,3
"205",-0.301972,-1.019423,-0.470257,3
"206",-0.903423,-1.183266,-0.681399,3
"207",-0.387811,-0.813298,-0.547891,3
"208",-0.287355,-1.258504,-0.301126,3
"209",-0.822094,-1.471103,-0.358668,3
"210",-0.235265,-1.0134,-0.280595,3
"211",-0.447612,-1.501268,-0.407497,3
"212",-0.990926,-0.857807,-0.310915,3
"213",-0.261519,-0.946304,-0.241876,3
"214",-0.309837,-1.410447,-0.368662,3
"215",-0.751558,-1.35427,-0.87687,3
"216",-0.380266,-0.937077,-0.877225,3
"217",-0.657598,-1.433062,-0.037487,3
"218",-1.079182,-1.41543,-0.389405,3
"219",-1.027988,-0.745012,-0.618269,3
"220",-1.095913,-0.786556,-0.296642,3
"221",-0.358692,-1.044567,0.057049,3
"222",-0.350049,-0.61632,-0.659155,3
"223",-0.334362,-1.569775,-0.218926,3
"224",-0.943456,-0.754966,-0.838026,3
"225",-0.956689,-1.427407,-0.020961,3
"226",-0.377363,-1.182015,-1.018224,3
"227",-1.116839,-1.476902,-0.297599,3
"228",-1.002276,-1.280361,0.045153,3
"229",-0.070467,-1.2316,-0.725146,3
"230",-0.53614,-1.1194,-1.095284,3
"231",-0.65701,-1.732417,-0.625915,3
"232",-0.351131,-1.102265,0.175737,3
"233",-0.147968,-1.561343,-0.29954,3
"234",-0.036501,-1.124153,-0.790365,3
"235",-0.602554,-0.410029,-0.424533,3
"236",0.019007,-1.175534,-0.683471,3
"237",-0.635309,-1.595785,-0.961158,3
"238",-0.811034,-1.723419,-0.759255,3
"239",0.08529,-1.138016,-0.442557,3
"240",-0.150182,-0.930271,0.057506,3
"241",-0.271299,-0.776623,0.090103,3
"242",-1.212135,-1.479451,-0.683644,3
"243",-1.372759,-1.193011,-0.520972,3
"244",-0.690471,-0.358508,-0.523834,3
"245",-0.410079,-0.539133,-0.002043,3
"246",-0.855718,-1.125452,-1.177026,3
"247",-0.911119,-1.021367,-1.15429,3
"248",-0.647233,-0.532745,0.081931,3
"249",-0.557147,-1.154338,0.324059,3
"250",-0.690154,-1.859198,-0.258057,3
"251",-0.259723,-0.408009,-0.414455,3
"252",-0.008659,-1.039985,-0.92773,3
"253",-1.091884,-1.551023,-0.915658,3
"254",-0.309407,-0.631999,-1.018286,3
"255",-0.232918,-1.061587,0.250135,3
"256",-0.766272,-0.304999,-0.276674,3
"257",-0.093083,-1.540793,-0.894565,3
"258",-0.494316,-0.289412,-0.558598,3
"259",-0.394255,-0.918401,0.327558,3
"260",-0.331511,-1.876984,-0.460695,3
"261",-0.75027,-1.131269,-1.278567,3
"262",0.185592,-1.245125,-0.340549,3
"263",-1.481394,-1.027211,-0.41346,3
"264",-0.3416,-1.880313,-0.622889,3
"265",-1.031614,-1.645259,-0.993664,3
"266",0.062217,-0.776575,-0.047633,3
"267",-1.116262,-0.574645,-0.945737,3
"268",-0.408513,-1.942129,-0.328981,3
"269",-0.026366,-1.059656,0.185959,3
"270",-1.06083,-0.527344,0.070963,3
"271",0.16497,-1.474627,-0.433219,3
"272",-0.854301,-1.492183,0.319538,3
"273",-0.071797,-0.546787,-0.026761,3
"274",-0.013149,-1.657534,-0.072407,3
"275",-0.523085,-0.881564,-1.332147,3
"276",0.182716,-0.772191,-0.70549,3
"277",-1.047141,-1.731101,-0.978525,3
"278",-0.067064,-0.857043,-1.132464,3
"279",-0.743874,-1.305692,-1.341069,3
"280",-0.002154,-1.131523,-1.119995,3
"281",-1.363967,-1.65812,-0.350911,3
"282",-1.462981,-0.907012,-0.087258,3
"283",-0.320559,-1.811383,0.061698,3
"284",-0.408734,-0.20865,-0.227743,3
"285",0.025969,-0.499168,-0.133303,3
"286",-0.26622,-1.619435,0.252474,3
"287",-0.367594,-0.900856,0.442314,3
"288",0.059442,-1.176565,0.200502,3
"289",-0.152374,-1.748626,-0.958114,3
"290",-0.932759,-0.91101,0.441773,3
"291",0.077814,-1.398888,0.120726,3
"292",-0.52915,-1.851302,-1.041932,3
"293",-1.078373,-1.904229,-0.158685,3
"294",-1.44002,-1.275502,0.077741,3
"295",-0.609389,-2.080121,-0.463469,3
"296",0.16061,-0.890544,0.084316,3
"297",0.018042,-1.803156,-0.246845,3
"298",-1.361334,-1.203244,-1.101993,3
"299",0.173511,-1.59264,-0.146922,3
"300",0.114206,-1.54784,-0.932738,3
"301",0.025258,0.050829,1.411075,4
"302",0.139007,-0.035191,1.544312,4
"303",-0.173368,0.246365,1.381282,4
"304",0.193157,0.265354,1.282804,4
"305",0.333114,0.080577,1.326035,4
"306",-0.268338,-0.083266,1.114893,4
"307",0.247275,0.286702,1.248401,4
"308",0.347731,-0.158504,1.495167,4
"309",-0.187009,-0.371103,1.437625,4
"310",0.39982,0.0866,1.515697,4
"311",0.187473,-0.401268,1.388795,4
"312",-0.355841,0.242193,1.485378,4
"313",0.373566,0.153696,1.554416,4
"314",0.325248,-0.310447,1.42763,4
"315",-0.116472,-0.25427,0.919423,4
"316",0.254819,0.162923,0.919068,4
"317",-0.022512,-0.333062,1.758806,4
"318",-0.444097,-0.31543,1.406887,4
"319",-0.392902,0.354988,1.178024,4
"320",-0.460828,0.313444,1.499651,4
"321",0.276393,0.055433,1.853342,4
"322",0.285036,0.48368,1.137138,4
"323",0.300723,-0.469775,1.577366,4
"324",-0.30837,0.345034,0.958266,4
"325",-0.321604,-0.327407,1.775331,4
"326",0.257722,-0.082015,0.778069,4
"327",-0.481754,-0.376902,1.498694,4
"328",-0.367191,-0.180361,1.841445,4
"329",0.564618,-0.1316,1.071147,4
"330",0.098946,-0.0194,0.701009,4
"331",-0.021924,-0.632417,1.170378,4
"332",0.283954,-0.002265,1.97203,4
"333",0.487117,-0.461343,1.496752,4
"334",0.598584,-0.024153,1.005928,4
"335",0.032531,0.689971,1.37176,4
"336",0.654092,-0.075534,1.112821,4
"337",-0.000224,-0.495785,0.835135,4
"338",-0.175949,-0.623419,1.037038,4
"339",0.720375,-0.038016,1.353736,4
"340",0.484903,0.169729,1.853798,4
"341",0.363787,0.323377,1.886396,4
"342",-0.57705,-0.379451,1.112649,4
"343",-0.737673,-0.093011,1.275321,4
"344",-0.055386,0.741492,1.272459,4
"345",0.225006,0.560867,1.79425,4
"346",-0.220633,-0.025452,0.619266,4
"347",-0.276033,0.078633,0.642002,4
"348",-0.012148,0.567255,1.878224,4
"349",0.077938,-0.054338,2.120351,4
"350",-0.055068,-0.759198,1.538236,4
"351",0.375362,0.691991,1.381837,4
"352",0.626426,0.060015,0.868562,4
"353",-0.456799,-0.451022,0.880635,4
"354",0.325678,0.468001,0.778007,4
"355",0.402167,0.038413,2.046428,4
"356",-0.131187,0.795001,1.519618,4
"357",0.542002,-0.440793,0.901727,4
"358",0.140769,0.810588,1.237694,4
"359",0.24083,0.181599,2.12385,4
"360",0.303574,-0.776984,1.335597,4
"361",-0.115184,-0.031269,0.517725,4
"362",0.820677,-0.145125,1.455744,4
"363",-0.846309,0.072789,1.382833,4
"364",0.293485,-0.780312,1.173403,4
"365",-0.396529,-0.545259,0.802629,4
"366",0.697302,0.323425,1.748659,4
"367",-0.481177,0.525355,0.850555,4
"368",0.226572,-0.842129,1.467312,4
"369",0.608719,0.040344,1.982252,4
"370",-0.425745,0.572656,1.867255,4
"371",0.800055,-0.374627,1.363073,4
"372",-0.219216,-0.392183,2.11583,4
"373",0.563288,0.553213,1.769531,4
"374",0.621936,-0.557534,1.723885,4
"375",0.112,0.218436,0.464146,4
"376",0.817801,0.327809,1.090802,4
"377",-0.412056,-0.631101,0.817767,4
"378",0.568022,0.242957,0.663828,4
"379",-0.108789,-0.205692,0.455223,4
"380",0.632931,-0.031523,0.676297,4
"381",-0.728882,-0.55812,1.445382,4
"382",-0.827896,0.192988,1.709035,4
"383",0.314526,-0.711383,1.857991,4
"384",0.226352,0.89135,1.56855,4
"385",0.661054,0.600832,1.66299,4
"386",0.368866,-0.519435,2.048767,4
"387",0.267491,0.199144,2.238607,4
"388",0.694527,-0.076565,1.996795,4
"389",0.482711,-0.648626,0.838179,4
"390",-0.297673,0.18899,2.238065,4
"391",0.712899,-0.298888,1.917019,4
"392",0.105936,-0.751302,0.75436,4
"393",-0.443288,-0.804229,1.637608,4
"394",-0.804935,-0.175502,1.874033,4
"395",0.025696,-0.98012,1.332823,4
"396",0.795695,0.209456,1.880609,4
"397",0.653127,-0.703156,1.549448,4
"398",-0.726249,-0.103244,0.6943,4
"399",0.808596,-0.49264,1.64937,4
"400",0.749291,-0.44784,0.863555,4
